PARTY_NAME,PartyNumber,PARTY_SITE_ID,SITE_USE_ID,SITE_USE_CODE,PARTY_ID,ACCOUNT_NUMBER,ACCOUNT_NAME,CUST_ACCOUNT_ID,ACCOUNT_STATUS,PARTY_SITE_NUMBER,PARTY_SITE_STATUS,START_DATE,END_DATE,PRIMARY_FLAG,BILL_TO_FLAG,SHIP_TO_FLAG,LOCATION,ADDRESS1,ADDRESS2,ADDRESS3,ADDRESS4,CITY,POSTAL_CODE,STATE,COUNTRY
LBP LLC,13069,100000046278237,100000046288734,SHIP_TO,100000046273062,1932,LBP LLC,100000046283208,A,13868,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4058,5211 N SMITH ST,,,,EL DORADO,71730,AR,US
BAKERS MECHANICAL SERVICE INC,13070,100000046278964,100000046287514,BILL_TO,100000046273063,1933,BAKERS MECHANICAL SERVICE INC,100000046283209,A,14595,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2838,2608 W KENOSHA BOX 242,,,,BROKEN ARROW,74012,OK,US
BCOOL REFRIGERATION,13071,100000046278521,100000046288739,BILL_TO,100000046273064,2662,BCOOL REFRIGERATION,100000046283938,A,14152,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4063,202 N MAIN ST,,,,WETUMKA,74883,OK,US
ELLINGSON CONTRACTING JBZ INC,13072,100000046277967,100000046288781,BILL_TO,100000046273065,1404,ELLINGSON CONTRACTING JBZ INC,100000046282680,A,13600,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4105,PO BOX 7202,,,,SILOAM SPRINGS,72761,AR,US
EPIC MECHANICAL,13073,100000046278967,100000046288154,SHIP_TO,100000046273066,2723,EPIC MECHANICAL,100000046283999,A,14598,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3478,8030 COUNTS MASSIE RD,,,,MAUMELLE,72113,AR,US
EPIC MECHANICAL,13073,100000046278967,100000046288740,BILL_TO,100000046273066,2723,EPIC MECHANICAL,100000046283999,A,14598,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4064,8030 COUNTS MASSIE RD,,,,MAUMELLE,72113,AR,US
T ALVIN EANES BUILDING COMPANY INC,13074,100000046279395,100000046286836,BILL_TO,100000046273067,1937,T ALVIN EANES BUILDING COMPANY INC,100000046283213,A,15025,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2160,5 SHADY VALLEY CT,,,,NORTH LITTLE ROCK,72116,AR,US
T ALVIN EANES BUILDING COMPANY INC,13074,100000046279395,100000046289313,SHIP_TO,100000046273067,1937,T ALVIN EANES BUILDING COMPANY INC,100000046283213,A,15025,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4637,5 SHADY VALLEY CT,,,,NORTH LITTLE ROCK,72116,AR,US
GARY KEYMER,13075,100000046278810,100000046288162,BILL_TO,100000046273068,2464,GARY KEYMER,100000046283740,A,14441,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3486,48 HAYS HILL,,,,CONWAY,72032,AR,US
HOWARD MEMORIAL HOSPITAL,13076,100000046278247,100000046286843,SHIP_TO,100000046273069,2668,HOWARD MEMORIAL HOSPITAL,100000046283944,A,13878,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2167,130 MEDICAL CIR,,,,NASHVILLE,71852,AR,US
HOWARD MEMORIAL HOSPITAL,13076,100000046278247,100000046288790,BILL_TO,100000046273069,2668,HOWARD MEMORIAL HOSPITAL,100000046283944,A,13878,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4114,130 MEDICAL CIR,,,,NASHVILLE,71852,AR,US
YORK PLUMBING & MECHANICAL INC,13077,100000046277681,100000046289318,BILL_TO,100000046273070,2730,YORK PLUMBING & MECHANICAL INC,100000046284006,A,13315,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4642,PO BOX 471886,,,,TULSA,74147,OK,US
DIAMOND CITY REFRIGERATION INC,13078,100000046279243,100000046288087,BILL_TO,100000046273071,1942,DIAMOND CITY REFRIGERATION INC,100000046283218,A,14873,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3411,512 3RD AVE,,,,MURFREESBORO,71958,AR,US
WALMART PRINT SOLUTIONS,13079,100000046278250,100000046286844,BILL_TO,100000046273072,1409,WALMART PRINT SOLUTIONS,100000046282685,A,13881,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2168,4501 SW RAINBOW FARM RD,,,,BENTONVILLE,72716,AR,US
NIXON POWER,13080,100000046277455,100000046286845,SHIP_TO,100000046273073,2194,NIXON POWER,100000046283470,A,13089,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2169,1111 N 105TH E AVE,,,,TULSA,74116,OK,US
NIXON POWER,13080,100000046277455,100000046288794,BILL_TO,100000046273073,2194,NIXON POWER,100000046283470,A,13089,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4118,1111 N 105TH E AVE,,,,TULSA,74116,OK,US
EFFICIENT ENERGY SOLUTIONS LLC,13081,100000046278251,100000046288797,BILL_TO,100000046273074,3125,EFFICIENT ENERGY SOLUTIONS LLC,100000046284401,A,13882,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4121,PO BOX 554,,,,CLAREMORE,74017,OK,US
BETHEL REPAIR CO,13082,100000046277978,100000046288091,SHIP_TO,100000046273075,2197,BETHEL REPAIR CO,100000046283473,A,13611,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3415,18463 BETHEL RD,,,,GRAVETTE,72736,AR,US
BETHEL REPAIR CO,13082,100000046277978,100000046288092,BILL_TO,100000046273075,2197,BETHEL REPAIR CO,100000046283473,A,13611,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3416,18463 BETHEL RD,,,,GRAVETTE,72736,AR,US
GARRETT LILE,13083,100000046278529,100000046288388,BILL_TO,100000046273076,2732,GARRETT LILE,100000046284008,A,14160,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3712,50 ROCKY VALLEY COVE,,,,LITTLE ROCK,72212,AR,US
L & L CONSTRUCTION INC,13084,100000046278531,100000046288798,BILL_TO,100000046273077,2675,L & L CONSTRUCTION INC,100000046283951,A,14162,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4122,PO BOX 36,,,,JENKS,74037,OK,US
HENDERSON STATE UNIVERSITY,13085,100000046277689,100000046288391,BILL_TO,100000046273078,2155,HENDERSON STATE UNIVERSITY,100000046283431,A,13323,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3715,HSU BOX 7531,,,,ARKADELPHIA,71923,AR,US
MEDXCEL MEDICAL FACILITIES MGMT,13086,100000046277812,100000046288097,BILL_TO,100000046273079,1417,MEDXCEL MEDICAL FACILITIES MGMT,100000046282693,A,13445,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3421,7702 WOODLAND DR STE 200,,,,INDIANAPOLIS,46278,IN,US
METRO CHRISTIAN ACADEMY,13087,100000046277690,100000046289325,BILL_TO,100000046273080,2198,METRO CHRISTIAN ACADEMY,100000046283474,A,13324,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4649,6363 S TRENTON,,,,TULSA,74136,OK,US
PREMIERFLOW LLC,13088,100000046278822,100000046286857,SHIP_TO,100000046273081,1624,PREMIERFLOW LLC,100000046282900,A,14453,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2181,6023 N YORKTOWN AVE,,,,TULSA,74130,OK,US
PREMIERFLOW LLC,13088,100000046278822,100000046288104,BILL_TO,100000046273081,1624,PREMIERFLOW LLC,100000046282900,A,14453,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3428,6023 N YORKTOWN AVE,,,,TULSA,74130,OK,US
TEMPERATURE CONTROL SYSTEM,13089,100000046279403,100000046287748,BILL_TO,100000046273082,2202,TEMPERATURE CONTROL SYSTEM,100000046283478,A,15033,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3072,11363 E 60TH PL,,,,TULSA,74146,OK,US
CANTRELL WEST PROPERTIES LLC,13090,100000046277986,100000046289026,BILL_TO,100000046273083,2682,CANTRELL WEST PROPERTIES LLC,100000046283958,A,13619,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4350,11300 CANTRELL RD STE 301,,,,LITTLE ROCK,72212,AR,US
CHRIS FAVRE,13091,100000046278826,100000046286859,BILL_TO,100000046273084,1425,CHRIS FAVRE,100000046282701,A,14457,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2183,305 HUDIBERG CIR,,,,OKLAHOMA CITY,73108,OK,US
AC SERVICES & MECHANICAL LLC,13092,100000046278828,100000046286861,BILL_TO,100000046273085,1678,AC SERVICES & MECHANICAL LLC,100000046282954,A,14459,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2185,PO BOX 1389,,,,TONTITOWN,72770,AR,US
ACTION HEATING & COOLING LLC,13093,100000046278829,100000046289108,BILL_TO,100000046273086,1428,ACTION HEATING & COOLING LLC,100000046282704,A,14460,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4432,415 W CHEROKEE,,,,WAGONER,74467,OK,US
CROSSETT SERVICE CO LLC,13094,100000046278833,100000046288112,BILL_TO,100000046273087,2685,CROSSETT SERVICE CO LLC,100000046283961,A,14464,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3436,106A N ALABAMA ST,,,,CROSSETT,71635,AR,US
JD MATTHEWS ASSOCIATES LLC,13095,100000046278835,100000046286865,BILL_TO,100000046273088,2687,JD MATTHEWS ASSOCIATES LLC,100000046283963,A,14466,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2189,469 JOHNSON ST,,,,JENKINTOWN,19046,PA,US
OMNI MECHANICAL LLC,13096,100000046279092,100000046287451,BILL_TO,100000046273089,2917,OMNI MECHANICAL LLC,100000046284193,A,14722,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2775,5918 S 129TH E AVE,,,,TULSA,74134,OK,US
OMNI MECHANICAL LLC,13096,100000046279092,100000046288468,SHIP_TO,100000046273089,2917,OMNI MECHANICAL LLC,100000046284193,A,14722,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3792,5918 S 129TH E AVE,,,,TULSA,74134,OK,US
MID STATE HEATING & COOLING,13097,100000046278266,100000046286866,BILL_TO,100000046273090,3140,MID STATE HEATING & COOLING,100000046284416,A,13897,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2190,4901 GUYSE RD,,,,LITTLE ROCK,72206,AR,US
ST JOHN MEDICAL SAPULPA,13098,100000046279462,100000046289115,BILL_TO,100000046273091,2689,ST JOHN MEDICAL SAPULPA,100000046283965,A,15091,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4439,4104 ELM AVE,,,,BROKEN ARROW,74011,OK,US
ROWE SHEET METAL WORKS,13099,100000046278549,100000046287453,SHIP_TO,100000046273092,1161,ROWE SHEET METAL WORKS,100000046282437,A,14180,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2777,7425 TERRY ST,,,,FORT SMITH,72916,AR,US
ROWE SHEET METAL WORKS,13099,100000046278549,100000046289037,BILL_TO,100000046273092,1161,ROWE SHEET METAL WORKS,100000046282437,A,14180,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4361,7425 TERRY ST,,,,FORT SMITH,72916,AR,US
SCOTT COUNTY DETENTION CENTER,13100,100000046278838,100000046288472,BILL_TO,100000046273093,2166,SCOTT COUNTY DETENTION CENTER,100000046283442,A,14469,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3796,100 W 1ST BOX 13,,,,WALDRON,72958,AR,US
ZEECO INC,13101,100000046279463,100000046289120,BILL_TO,100000046273094,2210,ZEECO INC,100000046283486,A,15092,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4444,22151 E 91ST ST,,,,BROKEN ARROW,74014,OK,US
WILLOUGHBY USED AUTO & EQUIP,13102,100000046278841,100000046288408,BILL_TO,100000046273095,2168,WILLOUGHBY USED AUTO & EQUIP,100000046283444,A,14472,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3732,14814 JACK CRABTREE RD,,,,BENTONVILLE,72712,AR,US
THE HEAT & AIR TEAM LLC,13103,100000046278555,100000046287757,BILL_TO,100000046273096,2700,THE HEAT & AIR TEAM LLC,100000046283976,A,14186,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3081,555 N 13TH ST UNIT B,,,,ROGERS,72756,AR,US
AIRSTAR LLC,13104,100000046279099,100000046289040,BILL_TO,100000046273097,2213,AIRSTAR LLC,100000046283489,A,14729,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4364,5848 S 129TH E AVE,,,,TULSA,74134,OK,US
BIXBY PUBLIC SCHOOLS,13105,100000046277997,100000046289124,BILL_TO,100000046273098,1688,BIXBY PUBLIC SCHOOLS,100000046282964,A,13630,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4448,109 N ARMSTRONG,,,,BIXBY,74008,OK,US
AST STORAGE,13106,100000046277709,100000046288412,BILL_TO,100000046273099,1166,AST STORAGE,100000046282442,A,13342,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,N,Y,N,3736,PO BOX 329,,,,JAY,74346,OK,US
AST STORAGE,13106,100000046279467,100000046287458,BILL_TO,100000046273099,1166,AST STORAGE,100000046282442,A,15096,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2782,1082 E MONROE AVE,,,,JAY,74346,OK,US
GLOVER ELECTRIC,13107,100000046278845,100000046289042,BILL_TO,100000046273100,2925,GLOVER ELECTRIC,100000046284201,A,14476,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4366,679 TURTLE CREEK RD,,,,BENTON,72015,AR,US
FIRST BAPTIST CHURCH,13108,100000046278270,100000046287829,BILL_TO,100000046273101,2217,FIRST BAPTIST CHURCH,100000046283493,A,13901,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3153,420 S DETROIT AVE,,,,TULSA,74120,OK,US
FREDDIE ROOD HEATING & COOLING,13109,100000046278271,100000046286871,BILL_TO,100000046273102,2218,FREDDIE ROOD HEATING & COOLING,100000046283494,A,13902,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2195,4810 W MAIN ST,,,,RUSSELLVILLE,72801,AR,US
SCHULZE & BURCH BISCUIT COMPANY,13110,100000046277716,100000046286873,SHIP_TO,100000046273103,1171,SCHULZE & BURCH BISCUIT COMPANY,100000046282447,A,13349,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2197,1133 W 35TH ST,,,,CHICAGO,60609,IL,US
SCHULZE & BURCH BISCUIT COMPANY,13110,100000046277716,100000046288417,BILL_TO,100000046273103,1171,SCHULZE & BURCH BISCUIT COMPANY,100000046282447,A,13349,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3741,1133 W 35TH ST,,,,CHICAGO,60609,IL,US
FOUR SEASONS SERVICE CO INC,13111,100000046278002,100000046286876,BILL_TO,100000046273104,2930,FOUR SEASONS SERVICE CO INC,100000046284206,A,13635,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2200,PO BOX 912,,,,CONWAY,72033,AR,US
AIR COMPRESSOR EQUIPMENT COMPANY,13112,100000046279103,100000046289045,BILL_TO,100000046273105,1693,AIR COMPRESSOR EQUIPMENT COMPANY,100000046282969,A,14733,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4369,PO BOX 4248,,,,FORT SMITH,72914,AR,US
AIR PRODUCTS SUPPLY CORPORATION,13113,100000046278003,100000046287464,BILL_TO,100000046273106,2220,AIR PRODUCTS SUPPLY CORPORATION,100000046283496,A,13636,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2788,651 W ADKNIS HILL RD,,,,NORMAN,73072,OK,US
AIR PRODUCTS SUPPLY CORPORATION,13113,100000046278003,100000046289126,SHIP_TO,100000046273106,2220,AIR PRODUCTS SUPPLY CORPORATION,100000046283496,A,13636,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4450,651 W ADKNIS HILL RD,,,,NORMAN,73072,OK,US
ONECON,13114,100000046277722,100000046287096,SHIP_TO,100000046273107,1632,ONECON,100000046282908,A,13355,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2420,2401 SE C ST,,,,BENTONVILLE,72712,AR,US
ONECON,13114,100000046277722,100000046287467,BILL_TO,100000046273107,1632,ONECON,100000046282908,A,13355,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2791,2401 SE C ST,,,,BENTONVILLE,72712,AR,US
ZENITH CONSTRUCTION,13115,100000046279105,100000046287837,BILL_TO,100000046273108,1695,ZENITH CONSTRUCTION,100000046282971,A,14735,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3161,15893 HWY 51,,,,TAHLEQUAH,74464,OK,US
SPAN CONSTRUCTION & DEVELOPMENT,13116,100000046279106,100000046289130,BILL_TO,100000046273109,1173,SPAN CONSTRUCTION & DEVELOPMENT,100000046282449,A,14736,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4454,6733 AUSTIN BAY CT,,,,SHERWOOD,72120,AR,US
BEST WESTERN PLUS CASTLEROCK INN,13117,100000046278278,100000046287839,BILL_TO,100000046273110,1698,BEST WESTERN PLUS CASTLEROCK INN,100000046282974,A,13909,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3163,501 SE WALTON BLVD,,,,BENTONVILLE,72712,AR,US
BEST WESTERN PLUS CASTLEROCK INN,13117,100000046278278,100000046289049,SHIP_TO,100000046273110,1698,BEST WESTERN PLUS CASTLEROCK INN,100000046282974,A,13909,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4373,501 SE WALTON BLVD,,,,BENTONVILLE,72712,AR,US
NORTH LITTLE ROCK SCHOOLS,13118,100000046278009,100000046287100,BILL_TO,100000046273111,2990,NORTH LITTLE ROCK SCHOOLS,100000046284266,A,13642,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2424,2400 N POPLAR ST,,,,NORTH LITTLE ROCK,72114,AR,US
CHEMTRADE REFINERY SERVICES INC,13119,100000046278410,100000046289050,BILL_TO,100000046273112,2403,CHEMTRADE REFINERY SERVICES INC,100000046283679,A,14041,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4374,5201 W 21ST ST,,,,TULSA,74107,OK,US
TY CONSTRUCTION COMPANY INC,13120,100000046278568,100000046287106,BILL_TO,100000046273113,1635,TY CONSTRUCTION COMPANY INC,100000046282911,A,14199,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2430,40 KRINER RD,,,,CHAMBERSBURG,17202,PA,US
KAYBRO CONSTRUCTION,13121,100000046279110,100000046287475,BILL_TO,100000046273114,2995,KAYBRO CONSTRUCTION,100000046284271,A,14740,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2799,567 LINTON RD,,,,BENTON,71006,LA,US
MOHR INC DBA MOHR AIR CONDITIONING,13122,100000046279480,100000046287107,SHIP_TO,100000046273115,2936,MOHR INC DBA MOHR AIR CONDITIONING,100000046284212,A,15109,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2431,251 E UNION AVE,,,,WYNNE,72296,AR,US
MOHR INC DBA MOHR AIR CONDITIONING,13122,100000046279480,100000046289054,BILL_TO,100000046273115,2936,MOHR INC DBA MOHR AIR CONDITIONING,100000046284212,A,15109,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,4378,251 E UNION AVE,,,,WYNNE,72296,AR,US
HIGHLAND PELLETS LLC,13123,100000046278853,100000046289140,BILL_TO,100000046273116,2937,HIGHLAND PELLETS LLC,100000046284213,A,14484,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4464,5601 INDUSTRIAL DR N,,,,PINE BLUFF,71602,AR,US
HOOKS & ASSOCIATES INC,13124,100000046277840,100000046289141,BILL_TO,100000046273117,1181,HOOKS & ASSOCIATES INC,100000046282457,A,13473,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4465,PO BOX 180038,,,,FORT SMITH,72918,AR,US
MEEKER HEATING & AIR CONDITIONING,13125,100000046278051,100000046289055,BILL_TO,100000046273118,2999,MEEKER HEATING & AIR CONDITIONING,100000046284275,A,13684,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4379,PO BOX 947,,,,SILOAM SPRINGS,72761,AR,US
STONE CREEK RANCH,13126,100000046278575,100000046287180,BILL_TO,100000046273119,1639,STONE CREEK RANCH,100000046282915,A,14206,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2504,626 CIR B LN,,,,MOUNTAIN HOME,72653,AR,US
SUMMIT PROPERTIES,13127,100000046279114,100000046289149,BILL_TO,100000046273120,2187,SUMMIT PROPERTIES,100000046283463,A,14744,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4473,PO BOX 891,,,,BRYANT,72089,AR,US
CHICKFILA INC,13128,100000046279115,100000046287853,BILL_TO,100000046273121,2412,CHICKFILA INC,100000046283688,A,14745,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3177,5200 BUFFINGTON RD,,,,ATLANTA,30349,GA,US
APPLIED SUPPLY INC,13129,100000046278580,100000046289061,BILL_TO,100000046273122,2744,APPLIED SUPPLY INC,100000046284020,A,14211,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4385,PO BOX 1366,,,,LITTLE ROCK,72203,AR,US
CROSSGATE CHURCH,13130,100000046277846,100000046289211,BILL_TO,100000046273123,2484,CROSSGATE CHURCH,100000046283760,A,13479,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4535,3100 E GRAND AVE,,,,HOT SPRINGS,71901,AR,US
JERRY BURR,13131,100000046278296,100000046289214,BILL_TO,100000046273124,2418,JERRY BURR,100000046283694,A,13927,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4538,1707 MAGNOLIA AVE,,,,LITTLE ROCK,72202,AR,US
JOHN ZINK COMPANY,13132,100000046279492,100000046288809,BILL_TO,100000046273125,3008,JOHN ZINK COMPANY,100000046284284,A,15121,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4133,PO BOX 2980,,,,WICHITA,67201-2980,KS,US
STALEY INC,13133,100000046279496,100000046287126,BILL_TO,100000046273126,1647,STALEY INC,100000046282923,A,15125,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2450,3400 J E DAVIS DR,,,,LITTLE ROCK,72209,AR,US
RJ SYSTEMS,13134,100000046278070,100000046288502,BILL_TO,100000046273127,2488,RJ SYSTEMS,100000046283764,A,13703,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3826,1221 ELM ST,,,,WALDRON,72958,AR,US
CASA MANANA RESTAURANT,13135,100000046279123,100000046288189,BILL_TO,100000046273128,1959,CASA MANANA RESTAURANT,100000046283235,A,14753,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3513,6820 CANTRELL RD,,,,LITTLE ROCK,72207,AR,US
SCHMEECKLE BROS CONSTRUCTION CO,13136,100000046278595,100000046288190,BILL_TO,100000046273129,2425,SCHMEECKLE BROS CONSTRUCTION CO,100000046283701,A,14226,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3514,17168 N FRONTAGE RD,,,,FORT MORGAN,80701,CO,US
ERICHSON COMPANY INC,13137,100000046278879,100000046287135,BILL_TO,100000046273130,2427,ERICHSON COMPANY INC,100000046283703,A,14510,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2459,3008 18TH ST,,,,METAIRIE,70065,LA,US
FARRIS HEAT & AIR,13138,100000046278596,100000046289226,BILL_TO,100000046273131,2756,FARRIS HEAT & AIR,100000046284032,A,14227,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,4550,3600 MICHIGAN ST,,,,BARTLESVILLE,74006,OK,US
FEDERAL CORPORATION,13139,100000046279126,100000046286879,BILL_TO,100000046273132,1964,FEDERAL CORPORATION,100000046283240,A,14756,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,2203,PO BOX 2600,,,,OKLAHOMA CITY,73101,OK,US
ALESHIRE ELECTRIC INC,13140,100000046278880,100000046286886,SHIP_TO,100000046273133,1379,ALESHIRE ELECTRIC INC,100000046282655,A,14511,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,2210,1003 MENA ST,,,,MENA,71953,AR,US
ALESHIRE ELECTRIC INC,13140,100000046278880,100000046288192,BILL_TO,100000046273133,1379,ALESHIRE ELECTRIC INC,100000046282655,A,14511,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,P,3516,1003 MENA ST,,,,MENA,71953,AR,US
IT WELLS GENERAL CONTRACTORS LLC,13141,100000046278079,100000046288005,BILL_TO,100000046273134,1968,IT WELLS GENERAL CONTRACTORS LLC,100000046283244,A,13712,A,1900-01-01T00:00:00.000+00:00,4712-12-31T00:00:00.000+00:00,Y,P,N,3329,PO BOX 6723,,,,SHERWOOD,72124,AR,US
