Source Entity,Source Account #,Source Product Line,Product Line Description,Source Branch,Branch Description,Source Description,Account Number,Account Desc
Etairos,[null],[null],Service,[null],Memphis,[null],63815,Consultant-Accounting
Etairos,[null],[null],Service,[null],Memphis,[null],64000,Travel Expense
Etairos,[null],[null],Service,[null],Memphis,[null],64040,Meals
Etairos,[null],[null],Service,[null],Memphis,[null],64050,Entertainment Expense
Etairos,[null],[null],Service,[null],Memphis,[null],65000,Maintenance Expense
Etairos,[null],[null],Service,[null],Memphis,[null],68000,"Training Expense, Professional"
Etairos,[null],[null],Service,[null],Memphis,[null],69100,Fees - Bank
Etairos,[null],[null],Service,[null],Memphis,[null],69110,Fees - Payroll
Etairos,[null],[null],Service,[null],Memphis,[null],69200,Insurance
Etairos,[null],[null],Service,[null],Memphis,[null],69210,Property
Etairos,[null],[null],Service,[null],Memphis,[null],69300,Supplies
Etairos,[null],[null],Service,[null],Memphis,[null],74100,Legal
Etairos,[null],[null],Service,[null],Memphis,[null],74400,Accounting
Etairos,[null],[null],Service,[null],Memphis,[null],75100,Property Tax
Etairos,[null],[null],Service,[null],Memphis,[null],75300,Business License
Etairos,[null],[null],Service,[null],Memphis,[null],75500,Other Taxes
Etairos,[null],[null],[null],[null],Arkansas,[null],[null],[null]
Etairos,[null],[null],[null],[null],Headquarters,[null],10500,Petty Cash
Etairos,[null],[null],[null],[null],Headquarters,[null],11010,Trade accounts receivable
Etairos,[null],[null],[null],[null],Headquarters,[null],12000,Inventory
Etairos,[null],[null],[null],[null],Headquarters,[null],13010,Prepaid expenses
Etairos,[null],[null],[null],[null],Headquarters,[null],14000,Fixed Assets
Etairos,[null],[null],[null],[null],Headquarters,[null],14400,ROUA
Etairos,[null],[null],[null],[null],Headquarters,[null],14600,Accumulated Depreciation
Etairos,[null],[null],[null],[null],Headquarters,[null],19000,Intercompany
Etairos,[null],[null],[null],[null],Headquarters,[null],20000,Accounts payable
Etairos,[null],[null],[null],[null],Headquarters,[null],21000,Payroll Accrual
Etairos,[null],[null],[null],[null],Headquarters,[null],21015,Bonus Accrual
Etairos,[null],[null],[null],[null],Headquarters,[null],21060,SUTA Tax Payable
Etairos,[null],[null],[null],[null],Headquarters,[null],21080,Benefits Payable
Etairos,[null],[null],[null],[null],Headquarters,[null],21090,Commissions Payable
Etairos,[null],[null],[null],[null],Headquarters,[null],22010,Accrued Expenses
Etairos,[null],[null],[null],[null],Headquarters,[null],22100,Sales tax payable
Etairos,[null],[null],[null],[null],Headquarters,[null],22310,Billings in Excess of Cost
Etairos,[null],[null],[null],[null],Headquarters,[null],22401,Short Term Operating Lease
Etairos,[null],[null],[null],[null],Headquarters,[null],25000,Long-term Liabilities
Etairos,[null],[null],[null],[null],Headquarters,[null],26000,Notes Payable
Etairos,[null],[null],[null],[null],Headquarters,[null],39080,Net Parent Investment
Etairos,[null],[null],[null],[null],Headquarters,[null],39999,Retained earnings
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Accounts payable
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Accrued Expenses
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Accumulated Depreciation
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Benefits Payable
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Billings in Excess of Cost
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Bonus Accrual
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Commissions Payable
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Fixed Assets
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Intercompany
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Inventory
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Long-term Liabilities
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Net Parent Investment
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Notes Payable
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Payroll Accrual
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Petty Cash
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Prepaid expenses
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],ROUA
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Retained earnings
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],SUTA Tax Payable
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Sales tax payable
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Short Term Operating Lease
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],Trade accounts receivable
Etairos,[null],[null],[null],[null],Headquarters,[null],[null],[null]
Etairos,[null],[null],[null],[null],Jackson,[null],[null],[null]
Etairos,[null],[null],[null],[null],Memphis,[null],[null],[null]
Etairos,[null],[null],[null],[null],[null],[null],[null],[null]
