Unnamed: 0,Transaction Type,Trx Date,Trx Number/ Cross Ref,Po Number,Customer Name (Only Bill to/ No Ship To),Customer Address,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Payment Term,Due Date,Unnamed: 14,Unnamed: 15,Invoice Amount,Unnamed: 17,Salesperson Name,Sales credit percentage,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,Type,Date,Num,P. O. #,Name,Name Address,Name Street1,Name Street2,Name City,Name State,Name Zip,Terms,Due Date,Class,Aging,Open Balance,S. O. #,,,,,Source Account #,Source Description,,,,Oracle BU,Oracle Branch,Oracle LOB,Oracle Dept,Oracle Account,Oracle IC Partner,Oracle Addback,Oracle Prod Line,Oracle Future,,Oracle GL String
,Invoice,2026-02-16 00:00:00,242365-1,A250608502,"Emerald Aire, Inc.:EME-Big3","5108 D Street NW Auburn, WA 98001 USA",5108 D Street NW,,Auburn,WA,98001,Net 30,2026-03-18 00:00:00,Seattle,12,335,242365,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,245274,C25-5600,Narrows Heating & Air Cond.:Narrows Heating - Special Projects,"5121 S Burlington Way Tacoma, WA 98409 USA",5121 S Burlington Way,,Tacoma,WA,98409,Net 30,2026-03-18 00:00:00,Seattle,12,3310,245274,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,245270,691722,"MacDonald-Miller Facility Solutions, Inc.:MAC-Swedish Medical Center North Tower","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-18 00:00:00,Seattle,12,4165,245270,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,245129,C26-5632,Narrows Heating & Air Cond.:NAR-JAX Luxury Salon TI,"5121 S Burlington Way Tacoma, WA 98409 USA",5121 S Burlington Way,,Tacoma,WA,98409,Net 30,2026-03-18 00:00:00,Seattle,12,385,245129,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,244823,R260198,Atlas Mechanical Inc.:ATL-5000 12th Ave - Student Housing,"428 North Pekin Road Woodland, WA 98674 USA",428 North Pekin Road,,Woodland,WA,98674,Net 30,2026-03-18 00:00:00,Seattle,12,1765,244823,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,245476,4496582,Platt Electric-Bremerton,"5233 Auto Center Way Bremerton, WA 98312-3396 USA",5233 Auto Center Way,,Bremerton,WA,98312-3396,Net 30,2026-03-18 00:00:00,Seattle,12,350,245476,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,242546,BM1381,Blue Mountain Mechanical Inc:BLU-JBLM - Building J01214,"9227 Blue Mountain Lane SW, Ste A Tumwater, WA 98512 USA","9227 Blue Mountain Lane SW, Ste A",,Tumwater,WA,98512,Net 30,2026-03-18 00:00:00,Seattle,12,16235.6,242546,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,244928,3016,Trimble Mechanical:TBM-Lake Wilderness Community Clubhouse,"PO Box 2327 Buckley, WA 98321 USA",PO Box 2327,,Buckley,WA,98321,Net 30,2026-03-18 00:00:00,Seattle,12,2500,244928,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,244725,PO038018-1,Hermanson Company:HER-Boeing 17-06 Two High Speed Spar Mi,"1221 2nd Ave N Kent, WA 98032 USA",1221 2nd Ave N,,Kent,WA,98032,Net 30,2026-03-18 00:00:00,Seattle,12,8030,244725,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,244603,1S4198.010004,Auburn Mechanical Inc:AUB-ASUW Shell House Renovation,"PO Box 249 Auburn, WA 98071-0249 USA",PO Box 249,,Auburn,WA,98071-0249,Net 30,2026-03-18 00:00:00,Seattle,12,5230,244603,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,244346,Swedish North Tower,"MacDonald-Miller Facility Solutions, Inc.:MAC-Swedish Medical Center North Tower","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-18 00:00:00,Seattle,12,10000,244346,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,244372-1,15215,Blythe Mechanical Inc:BLY-Wilcox Farms,"3000 W Illinois St Bellingham, WA 98225 USA",3000 W Illinois St,,Bellingham,WA,98225,Net 30,2026-03-18 00:00:00,Seattle,12,10000,244372,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,244764,205257,PSR Mechanical Inc:PSR-Carillon Point Bldg 2000,"PO Box 27073 Seattle, WA 98165 USA",PO Box 27073,,Seattle,WA,98165,Net 30,2026-03-18 00:00:00,Seattle,12,65,244764,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,245550,226-002-222-0104,"Emerald Aire, Inc.:Emerald Aire - Special Projects","5108 D St NW Auburn, WA 98001 USA",5108 D St NW,,Auburn,WA,98001,Net 30,2026-03-18 00:00:00,Seattle,12,900,245550,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,245549,10000528-J1907,Holaday-Parks Inc:HOL-small projects,"4600 S 134th Place Tukwila, WA 98168-3241 USA",4600 S 134th Place,,Tukwila,WA,98168-3241,Net 30,2026-03-18 00:00:00,Seattle,12,329.99,245549,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-16 00:00:00,244681,UT8234617,CoolSys Light Commercial Solutions:CoolSys Light - Small Projects,"645 E Missouri Ave, Suite 205, Phoenix Phoenix, AZ 85012 USA","645 E Missouri Ave, Suite 205, Phoenix",,Phoenix,AZ,85012,Net 30,2026-03-18 00:00:00,Seattle,12,460,244681,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,244669-4,Planet Fitness Sammamish,AMS:AMS-Planet Fitness Sammamish,"22129 NE 114th Redmond, WA 98053 USA",22129 NE 114th,,Redmond,WA,98053,Net 30,2026-03-19 00:00:00,Seattle,11,1775,244669,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,242688-3,LM-TSRedmond124,Cowdrey Mechanical Systems LLC:CMS-Tractor Supply Redmond,"PO Box 519 Brush Prairie, WA 98606 USA",PO Box 519,,Brush Prairie,WA,98606,Net 30,2026-03-19 00:00:00,Seattle,11,496.5,242688,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,245106,13221,Capital Heating & Cooling:CAP-Small Projects,"PO Box 3387 Lacey, WA 98509-3387 USA",PO Box 3387,,Lacey,WA,98509-3387,Net 30,2026-03-19 00:00:00,Seattle,11,150,245106,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,245178,PF Sammamish,AMS:AMS-Planet Fitness Sammamish,"22129 NE 114th Redmond, WA 98053 USA",22129 NE 114th,,Redmond,WA,98053,Net 30,2026-03-19 00:00:00,Seattle,11,615,245178,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,245193,C25-5600,Narrows Heating & Air Cond.:NAR-Titus Building Proctor Project,"5121 S Burlington Way Tacoma, WA 98409 USA",5121 S Burlington Way,,Tacoma,WA,98409,Net 30,2026-03-19 00:00:00,Seattle,11,155,245193,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,244175-1,BurlingtonLongview1926,"Cowdrey Mechanical Systems LLC:CMS-Burlington - Longview, WA","PO Box 519 Brush Prairie, WA 98606 USA",PO Box 519,,Brush Prairie,WA,98606,Net 30,2026-03-19 00:00:00,Seattle,11,2210,244175,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,243913-3,R250255,Atlas Mechanical Inc.:ATL-Woodinville Wine Village - Harvest,"428 North Pekin Road Woodland, WA 98674 USA",428 North Pekin Road,,Woodland,WA,98674,Net 30,2026-03-19 00:00:00,Seattle,11,250,243913,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,245589,3419533-00,RSD Refrigeration Supplies Distributor:RSD-Special Projects,"26021 Atlantic Ocean Dr Lake Forest, CA 92630 USA",26021 Atlantic Ocean Dr,,Lake Forest,CA,92630,Net 30,2026-03-19 00:00:00,Seattle,11,2100.01,245589,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,245027,4393-237000-8,Holmberg Company:HOM-Honda of Bellevue TI,"12001 SE 9th Pl, Suite 300 Bellevue, WA 98005 USA","12001 SE 9th Pl, Suite 300",,Bellevue,WA,98005,Net 30,2026-03-19 00:00:00,Seattle,11,3150,245027,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-17 00:00:00,245597,OR8238259,CoolSys Light Commercial Solutions:CoolSys Light - Small Projects,"645 E Missouri Ave, Suite 205, Phoenix Phoenix, AZ 85012 USA","645 E Missouri Ave, Suite 205, Phoenix",,Phoenix,AZ,85012,Net 30,2026-03-19 00:00:00,Seattle,11,329.99,245597,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245641-1,63356,DK Systems:DK-SCFD #4 Fire Station #41,"PO Box 886 Burlington, WA 98233 USA",PO Box 886,,Burlington,WA,98233,Net 30,2026-03-20 00:00:00,Seattle,10,468,245641,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245133,4524M17,Air Systems Engineering Inc:ASE-Savage Warehouse,"3602 South Pine Street Tacoma, WA 98409 USA",3602 South Pine Street,,Tacoma,WA,98409,Net 30,2026-03-20 00:00:00,Seattle,10,200,245133,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245023,26036155,McKinstry Company:MCK-Path TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-20 00:00:00,Seattle,10,935,245023,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,241538,1660-215518,Total Energy Management:Total Energy Management GOF,"2521 Stevens Drive Richland, WA 99354 USA",2521 Stevens Drive,,Richland,WA,99354,Net 30,2026-03-20 00:00:00,Seattle,10,1150,241538,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245548,BMM1371,Blue Mountain Mechanical Inc:BLU-Kia Olympia Wholesale,"9227 Blue Mountain Lane SW, Ste A Tumwater, WA 98512 USA","9227 Blue Mountain Lane SW, Ste A",,Tumwater,WA,98512,Net 30,2026-03-20 00:00:00,Seattle,10,138,245548,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,244257,BF928554,"Evergreen Refrigeration, LLC:Evergreen - Special Projects","727 S Kenyon St Seattle, WA 98108 USA",727 S Kenyon St,,Seattle,WA,98108,Net 30,2026-03-20 00:00:00,Seattle,10,4040,244257,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245641,63356,DK Systems:DK-SCFD #4 Fire Station #41,"PO Box 886 Burlington, WA 98233 USA",PO Box 886,,Burlington,WA,98233,Net 30,2026-03-20 00:00:00,Seattle,10,665.65,245641,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245642,63980,DK Systems:DK-Lummi Nation Early Learning Center,"PO Box 886 Burlington, WA 98233 USA",PO Box 886,,Burlington,WA,98233,Net 30,2026-03-20 00:00:00,Seattle,10,1538.7,245642,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245347,26042072,McKinstry Company:MCK-Artise TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-20 00:00:00,Seattle,10,162,245347,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245363,PO038825,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-20 00:00:00,Seattle,10,1218.8,245363,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245427,12699,Capital Heating & Cooling:CAP-EPFR Station 112,"PO Box 3387 Lacey, WA 98509-3387 USA",PO Box 3387,,Lacey,WA,98509-3387,Net 30,2026-03-20 00:00:00,Seattle,10,2500,245427,,,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245419,sp929045,"Evergreen Refrigeration, LLC:Evergreen - Special Projects","727 S Kenyon St Seattle, WA 98108 USA",727 S Kenyon St,,Seattle,WA,98108,Net 30,2026-03-20 00:00:00,Seattle,10,171.86,245419,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245440,sp929047,"Evergreen Refrigeration, LLC:Evergreen - Special Projects","727 S Kenyon St Seattle, WA 98108 USA",727 S Kenyon St,,Seattle,WA,98108,Net 30,2026-03-20 00:00:00,Seattle,10,171.86,245440,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245443,Columbia City Condos,Zip Mechanical:Zip-Columbia City Condos,"309 S Cloverdale St, Suite D43 Seattle, WA 98108 USA","309 S Cloverdale St, Suite D43",,Seattle,WA,98108,Net 30,2026-03-20 00:00:00,Seattle,10,510,245443,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245312,2250102,"Emerald Aire, Inc.:EME-68th & Roosevelt","5108 D Street NW Auburn, WA 98001 USA",5108 D Street NW,,Auburn,WA,98001,Net 30,2026-03-20 00:00:00,Seattle,10,1026,245312,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,244983-2,26035048,McKinstry Company:MCK-Artise TI,"PO Box 24406 Seattle, WA 98124 USA",PO Box 24406,,Seattle,WA,98124,Net 30,2026-03-20 00:00:00,Seattle,10,2007.66,244983,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,244712-2,1164,Phoenix Mechanical Inc:PHO-Pacific Middle School Replacement,"11119 Valley Ave E Puyallup, WA 98372 USA",11119 Valley Ave E,,Puyallup,WA,98372,Net 30,2026-03-20 00:00:00,Seattle,10,24845,244712,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,244518-1,203181,Elite Mechanical Services:Eli-Olympic College Bremerton,"2625 Reinhardt LN NE STE F Lacey, WA 98516 USA",2625 Reinhardt LN NE STE F,,Lacey,WA,98516,Net 30,2026-03-20 00:00:00,Seattle,10,4670,244518,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245667,166366-133703,University Mechanical Contractors Inc:UMC-Small Projects,"Attn: Accts Payable PO Box 67 Mukilteo, WA 98275-4255",Attn: Accts Payable,PO Box 67,Mukilteo,WA,98275-4255,Net 30,2026-03-20 00:00:00,Seattle,10,550,245667,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245291-1,Death & CO,CFM Heating & Cooling Inc:CFM Heating & Cooling GOF,"PO Box 3205 Kirkland, WA 98033 USA",PO Box 3205,,Kirkland,WA,98033,Net 30,2026-03-20 00:00:00,Seattle,10,139.72,245291,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245403,692756,"MacDonald-Miller Facility Solutions, Inc.:MAC-PSE OTC Puyallup","PO Box 47983 Seattle, WA 98146 USA",PO Box 47983,,Seattle,WA,98146,Net 30,2026-03-20 00:00:00,Seattle,10,15.66,245403,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245177,Lynn Street,"Pacific One Construction, Inc.:PON-Lynn Street Apartments","PO Box 2097 Kirkland, WA 98083 USA",PO Box 2097,,Kirkland,WA,98083,Net 30,2026-03-20 00:00:00,Seattle,10,16.8,245177,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245507,BF928888,"Evergreen Refrigeration, LLC:Evergreen - Special Projects","727 S Kenyon St Seattle, WA 98108 USA",727 S Kenyon St,,Seattle,WA,98108,Net 30,2026-03-20 00:00:00,Seattle,10,415,245507,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245439,1K4233.010410,Auburn Mechanical Inc:AUB-TPS Lowell Elementary,"PO Box 249 Auburn, WA 98071-0249 USA",PO Box 249,,Auburn,WA,98071-0249,Net 30,2026-03-20 00:00:00,Seattle,10,275.86,245439,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245428,1K4233.010411,Auburn Mechanical Inc:AUB-TPS Lowell Elementary,"PO Box 249 Auburn, WA 98071-0249 USA",PO Box 249,,Auburn,WA,98071-0249,Net 30,2026-03-20 00:00:00,Seattle,10,837.5,245428,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245589B,3419533-00,RSD Refrigeration Supplies Distributor:RSD-Special Projects,"26021 Atlantic Ocean Dr Lake Forest, CA 92630 USA",26021 Atlantic Ocean Dr,,Lake Forest,CA,92630,Net 30,2026-03-20 00:00:00,Seattle,10,837.68,245589B,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245602,PO039151,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-20 00:00:00,Seattle,10,1605.78,245602,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245603,1023188-45248,Holaday-Parks Inc:HOL-Seattle Tennis Club,"4600 S 134th Place Tukwila, WA 98168-3241 USA",4600 S 134th Place,,Tukwila,WA,98168-3241,Net 30,2026-03-20 00:00:00,Seattle,10,320,245603,,,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245558,1023159-57693,Holaday-Parks Inc:HOL-small projects,"4600 S 134th Place Tukwila, WA 98168-3241 USA",4600 S 134th Place,,Tukwila,WA,98168-3241,Net 30,2026-03-20 00:00:00,Seattle,10,164.58,245558,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245069,54372-9891,United Systems Mechanical Inc:USM-Tanager Apartments,"1400 Airport Way South Suite 202 Seattle, WA 98134",1400 Airport Way South,Suite 202,Seattle,WA,98134,Net 30,2026-03-20 00:00:00,Seattle,10,820,245069,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,241571-1,PO034158,Hermanson Company:HER-616 Battery,"1221 2nd Ave N Kent, WA 98032 USA",1221 2nd Ave N,,Kent,WA,98032,Net 30,2026-03-20 00:00:00,Seattle,10,4598.86,241571,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,242276,PO034178,Hermanson Company:HER-616 Battery,"1221 2nd Ave N Kent, WA 98032 USA",1221 2nd Ave N,,Kent,WA,98032,Net 30,2026-03-20 00:00:00,Seattle,10,1701,242276,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245228-1,54347-9897,United Systems Mechanical Inc:USM-Wesley Bradley Park Phase 2,"1400 Airport Way South Suite 202 Seattle, WA 98134",1400 Airport Way South,Suite 202,Seattle,WA,98134,Net 30,2026-03-20 00:00:00,Seattle,10,1219,245228,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245498,54391-9897,United Systems Mechanical Inc:USM-Wesley Bradley Park Phase 2,"1400 Airport Way South Suite 202 Seattle, WA 98134",1400 Airport Way South,Suite 202,Seattle,WA,98134,Net 30,2026-03-20 00:00:00,Seattle,10,194.58,245498,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,245478,PO038968 14-25-29543,Hermanson Company:HER-Small Projects,"Hermanson Company 1221 2nd Ave N Kent, WA 98032",Hermanson Company,1221 2nd Ave N,Kent,WA,98032,Net 30,2026-03-20 00:00:00,Seattle,10,2931.6,245478,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-18 00:00:00,241525-2,PO034145,Hermanson Company:HER-616 Battery,"1221 2nd Ave N Kent, WA 98032 USA",1221 2nd Ave N,,Kent,WA,98032,Net 30,2026-03-20 00:00:00,Seattle,10,3623.42,241525,,,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-19 00:00:00,245424-1,13505,Capital Heating & Cooling:CAP-Small Projects,"PO Box 3387 Lacey, WA 98509-3387 USA",PO Box 3387,,Lacey,WA,98509-3387,Net 30,2026-03-21 00:00:00,Seattle,9,216,245424,,,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-19 00:00:00,245334,2250208001,"Emerald Aire, Inc.:EME-Village At Lake Stevens","5108 D Street NW Auburn, WA 98001 USA",5108 D Street NW,,Auburn,WA,98001,Net 30,2026-03-21 00:00:00,Seattle,9,5355,245334,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-19 00:00:00,245343,2493,Delta Technology Corporation:Delta Technology GOF,"1223 Valentine Ave SE Pacific, WA 98047 USA",1223 Valentine Ave SE,,Pacific,WA,98047,Net 30,2026-03-21 00:00:00,Seattle,9,2259.6,245343,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-19 00:00:00,245303,1G4417.030007,Auburn Mechanical Inc:AUB-Auburn Mechanical - Small Projects,"PO Box 249 Auburn, WA 98071-0249 USA",PO Box 249,,Auburn,WA,98071-0249,Net 30,2026-03-21 00:00:00,Seattle,9,10633.5,245303,House Account,1.0,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
,Invoice,2026-02-19 00:00:00,244987,C15251257,Universal Refrigeration:Universal Refrig - Special Projects,"4102 B Pl NW Auburn, WA 98001 USA",4102 B Pl NW,,Auburn,WA,98001,Net 30,2026-03-21 00:00:00,Seattle,9,1252.56,244987,,,,,4052,4052 · Engineered Sales,,,,1510,1601,100,000,411000,0000,000,1020,0000,,
